SMILES,QED,ChemAIrank
COc1cc(NC(C)C(=O)NC2CCCC(C)C2C)c(OC)cc1NC(=O)c1ccccc1,53.93,28.71
COc1ccc(NC(C)=O)cc1NC(C)c1nc2sc3c(c2c(=O)[nH]1)CCC(C)C3,56.68,27.53
COc1ccc(NC(C)=O)cc1NC(C)C(=O)c1cc(C)n(-c2ccccc2)c1C,55.69,27.5
COc1ccc(NC(C)=O)cc1NC(C)c1nc2sc(C)c(C)c2c(=O)[nH]1,62.07,27.84
COc1ccccc1C(C)NC(C)C(=O)c1c[nH]c2ccccc12,67.19,25.71
COc1ccc(NC(C)=O)cc1NC(C)C(=O)N1c2ccccc2CC1C,84.94,28.95
Cc1sc2nc(C(C)OC(=O)c3cccc(S(=O)(=O)NCC(F)(F)F)c3)[nH]c(=O)c2c1C,51.29,28.64
COc1cc(NC(C)C(=O)NC(C)c2ccccc2)c(OC)cc1NC(=O)c1ccccc1,44.5,28.52
COc1ccc(NC(C)=O)cc1NC(C)C(=O)N1CCc2ccccc21,86.67,28.39
COc1ccccc1C(C)NC(C)C(=O)c1c(N)n(C)c(=O)n(C)c1=O,73.04,34.39
COc1cc(NC(C)c2nc3sc(C)c(C)c3c(=O)[nH]2)c(OC)cc1Cl,66.95,27.74
CCN1C(=O)c2ccc(C(=O)NC3CC4CCC3(C)C4(C)C)cc2S1(=O)=O,86.02,26.62
Cc1cc(NCc2c(C(C)C)nn(C)c2Cl)n(C2CCS(=O)(=O)C2)n1,85.51,26.54
CCc1c(C(=O)NCc2ccnc(N3CCCC3)c2)cnn1-c1ccc([N+](=O)[O-])cc1,46.44,26.18
CC(C)Oc1ncc(C(=O)N2c3ccccc3C(C(N)=O)CC2C)cc1Cl,86.9,27.97
CC(C)Cn1ncc(C(=O)N2CCC2c2ccccc2F)c1C(F)F,80.96,36.55
CC(C)C(=O)Nc1cc(C(=O)N2CCC(c3nc(C(C)(C)C)cs3)CC2)ccn1,80.19,24.53
O=C(Nc1ccc(NC(=O)C2CC2)nc1)c1ccc(OCC2CC2)nc1,79.91,31.78
O=C(c1ccc(-c2ccccn2)[nH]c1=O)N1CC2CC3CC(C2)CC1C3,90.59,37.21
CC(C(=O)N1CCCc2ccccc21)N1CCC(C(=O)Nc2ccccc2O)CC1,76.21,24.99
Cc1nc(-c2c[nH]c(C(=O)NCC(C)N3CCCC(C)C3)c2)cs1,87.31,27.02
CC(C(=O)Nc1cccc(F)c1)N1CCC(C(=O)Nc2ccccc2O)CC1,69.06,24.94
Cc1ccc2c(CSCC(=O)N3c4ccccc4NC(=O)C3(C)C)cc(=O)oc2c1C,61.32,26.8
CC(C(=O)Nc1ccccc1)N1CCC(C(=O)Nc2ccccc2O)CC1,70.96,26.07
CCOc1cccc2cc(C(C)NC(=O)c3ccc4c(c3)CCCC(=O)N4)oc12,66.51,27.81
CC(=O)N1CCc2cc(NC(=O)C=C(C3CC3)C3CC3)ccc21,86.77,26.54
Cc1nc2c(C(N)=O)cnn2c(C)c1CCC(=O)NC(C)c1cc2ccccc2o1,51.16,26.42
COc1ccc(C2CCCN2C(=O)CCc2ncc(-c3c(F)cccc3F)o2)c(OC)c1,51.9,26.87
COc1ccc(C2CCCN2C(=O)c2ccc3c(c2)NC(=O)C(C)S3)c(OC)c1,81.84,26.66
CC(C(=O)c1c[nH]c2ccccc12)N1CCC(C(=O)Nc2ccccc2O)CC1,45.62,26.85
COc1cc(C)c(CSc2ccc(S(=O)(=O)N3CCCCCC3)cc2[N+](=O)[O-])cc1OC,30.46,26.88
CC(NC(=O)C(C)N1CCC(C(=O)Nc2ccccc2O)CC1)c1ccc(F)cc1,63.39,25.78
CCN(CC)S(=O)(=O)c1ccc(SCCOc2ccc(C(C)C)c(C)c2)c([N+](=O)[O-])c1,19.5,34.42
Cc1cccc(NC(=O)C(C)N2CCC(C(=O)Nc3ccccc3O)CC2)c1,69.37,25.49
Cc1nc(NC(Cc2ccccc2)C(=O)NCCC(N)=O)c2cnn(C(C)(C)C)c2n1,50.77,35.48
Cc1cc(C)c(C(=O)COC(=O)C2CCCCN2C(=O)C2CCCC2)cc1C,56.94,30.65
CC1CCc2c(sc3ncnc(NC(Cc4ccccc4)C(=O)NCCC(N)=O)c23)C1,50.19,31.48
c1ccc(-c2n[nH]c(C3CCCN3c3nc(-c4ccccn4)nc4c3CCC4)n2)cc1,54.5,27.9
Cc1cc(NC(Cc2ccccc2)C(=O)NCCC(N)=O)n2c(nc3ccccc32)c1C#N,38.84,36.99
c1ccc(-c2cc(N3CCCC3c3nc(-c4ccccc4)n[nH]3)n3ncnc3n2)cc1,48.5,26.62
Cl.O=C(O)C1CCN(C(=O)c2cnn(-c3cccc(C(F)(F)F)c3)c2C2CC2)C1,80.3,28.45
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(S(=O)(=O)c4ccc5c(c4)OCCO5)CC3)cc21,54.71,54.12
Cn1cnnc1-c1cncc(NCc2cn(-c3ccccc3)nc2-c2ccc(F)cc2)c1,43.42,27.98
Cc1noc(C(NC(=O)Cc2c(C)nn(C(C)C)c2C)C(C)C)n1,87.83,24.61
Cc1cc2n(n1)C(C(F)(F)F)CCN2CC(=O)Nc1sc(C)c(C)c1C#N,85.72,27.38
C#Cc1cccc(Nc2nc(-c3cc(C)n(NC(=O)c4nn(C)c(=O)c5ccccc45)c3C)cs2)c1,34.89,27.04
COc1cc2c(cc1OC)C(c1ccccc1)N(S(=O)(=O)c1cccc(C#N)c1)CC2,60.83,27.38
Cc1cccn2c(=O)cc(CNc3cccc(C(=O)N4CCCC(O)C4)c3)nc12,71.09,28.19
COc1ccc2nc(C)c(C(=O)NCc3ccc(OCCOc4ccccc4)nc3)cc2c1,38.78,29.05
Cc1ccc(-c2nc(C(=O)NC(c3nccs3)C3CC3)cs2)n1C,75.47,24.47
Cc1cccc(NC2CCN(C(=O)c3cc(C4CCCCC4)n[nH]3)CC2)c1,83.84,27.07
Cc1csc2nc(CN3CCCC3c3nc(N)n(C)n3)cc(=O)n12,76.41,24.98
Cc1cccc(OCCN(C)C(=O)CCc2nc3sc4c(c3c(=O)[nH]2)CCCC4)c1,62.71,34.47
Cc1cc(=O)c(C(=O)NCc2ccc(OCc3ccccn3)cc2)nn1-c1cccc(C(F)(F)F)c1,41,31.99
Cc1ccc(C)c(S(=O)(=O)Nc2sc3c(c2C(=O)N2CCOCC2)CCCC3)c1,79.9,23.33
CCOc1ccc(S(=O)(=O)Nc2sc3c(c2C(=O)NC2CC2)CCCC3)cc1,71.5,23.71
COC(=O)c1sc(S(=O)(=O)Nc2ccccc2C(=O)NC(C)c2ccccc2)c(C(=O)OC)c1C,43.44,27.61
CCc1nnsc1C(=O)NC(C)c1cccc(OCc2ccccn2)c1,68.98,26.45
O=C(O)c1cn(C2CC2)c2cc(N3CCN(S(=O)(=O)c4ccc5c(c4)OCCO5)CC3)c(F)cc2c1=O,53.57,29.46
O=C(O)c1cc(S(=O)(=O)Nc2ccccc2C(=O)NCc2ccccc2)ccc1F,53.48,30.83
Cc1n[nH]c(C)c1S(=O)(=O)Nc1ccccc1C(=O)Nc1ccc2c(c1)OCO2,59.01,25.23
Cc1nc2ccc(C(=O)Nc3cccc(N4CCCC4=O)c3C)cc2nc1C,75.35,34.4
Cc1n[nH]c(C)c1S(=O)(=O)Nc1ccccc1C(=O)Nc1ccccc1,64.18,25.52
O=C(c1cnc(OCC(F)(F)F)c(Cl)c1)N1CCCC1C1CCCCC1,73.68,25.33
Cc1ccc(C(=O)N2CC(C)CC(C)C2)cc1NC(=O)c1nc2nccc(C)n2n1,72.15,25.53
Cc1c(C)c(C)c(S(=O)(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)c(C)c1C,70.65,28.23
CCCOc1ccc(Cl)cc1NC(=O)c1nn(-c2cccc(C(F)(F)F)c2)c(C)cc1=O,53.9,36.57
CCN(CC)S(=O)(=O)c1ccc(OC(C)C)c(NS(=O)(=O)c2c(C)c(C)cc(C)c2C)c1,56.64,38.52
Cc1nc2ccccc2c(=O)n1CCCC(=O)N1CCCC1C1CCCCC1,78.48,41.88
CCC(NC(=O)c1cc2ccccc2n1C)c1ccccc1OCC(=O)N(C)C,66.8,31.15
Cc1c(C(=O)N[C@@H]2c3ccccc3C[C@@H]2O)cccc1-c1ccccn1,76.49,32.74
Cc1nc(-c2ncccn2)sc1C(=O)N[C@@H]1c2ccccc2C[C@@H]1O,75.51,25.03
CC(C)Cn1ncc(C(=O)NC2c3cccc(F)c3OC2C)c1C(F)F,87.29,27.98
Cc1cc(C(=O)N[C@@H]2c3ccccc3C[C@@H]2O)c2cnn(C(C)C)c2n1,76.11,25.75
COc1cc2c(cc1NS(=O)(=O)c1ccc(C34CC5CC(CC(C5)C3)C4)cc1)oc1ccccc12,33.37,25.97
CCOc1cc(N2CCOCC2)c(OCC)cc1NS(=O)(=O)c1c(F)cc(F)c(Cl)c1F,43.78,69.63
Cc1nn(-c2ccccn2)c2nc(C3CC3)cc(C(=O)Nc3cnn(-c4ccccc4)c3C)c12,41.82,26.25
COc1ccc(S(=O)(=O)N2CCCCC2)cc1N.COc1ccc(S(=O)(=O)N2CCCCC2)cc1NS(=O)(=O)c1cc(C(=O)O)ccc1OC,23.86,63.23
N#Cc1ccccc1S(=O)(=O)Nc1cc(S(=O)(=O)N2CCCC2)ccc1OCC(F)(F)F,63.9,29.31
CC(C)n1cc(NCc2cn(-c3ccccc3)nc2-c2ccc([N+](=O)[O-])cc2)cn1,35.29,22.03
Cc1cccnc1NC(=O)C1CCCN(C(=O)c2cc3c(s2)CCC3)C1,90.15,24.24
Cc1ccc(Cc2sc(NC(=O)C3CCCN3c3nccs3)nc2C)cc1,69.14,24.94
Cc1cccnc1NC(=O)C1CCCN(C(=O)C2CCN(C(=O)c3cccc4ccccc34)CC2)C1,59.95,24.58
Cc1cccnc1NC(=O)C1CCCN(C(=O)C2CCCc3ccccc32)C1,88.74,23.01
Cc1cc(C)cc(-n2nc(C)cc2NC(=O)c2cc(C3CC3)[nH]n2)c1,76.39,26.01
Cc1cc(NC(=O)Cc2coc3c(C)c(C)ccc23)n(CCC#N)n1,77.06,24.97
COc1cnc(NC(=O)N2CCCCCC2c2c(C)n[nH]c2C)cn1,89.22,25.22
O=C(NCc1ccnc(N2CCCCCC2)c1)c1c[nH]nc1C1CC1,87.81,24.24
Cc1sc2nc(CN3CCN(S(=O)(=O)c4ccc5c(c4)oc(=O)n5C)CC3)[nH]c(=O)c2c1C,46.16,26.52
Cc1nn(-c2ccccc2)c(CN2C(=O)NC3(CCc4ccccc43)C2=O)c1C#N,68.82,32.86
Cc1ccc(-n2nc(C)c(NC(=O)CSc3nnc(N4CCOCC4)n3CC(C)C)c2C)cc1,48.96,28.34
O=C(Nc1cccc(-c2nnc3n2CCCCC3)c1)C1CCN(C(=O)NC2CC2)CC1,79.15,26.99
COc1cc2c(cc1OC)C(c1ccccc1)N(C(=O)CN1CCCC(C(N)=O)C1)CC2,75.01,42.38
Cc1cc(NC(=O)CCn2cnc3c(C)cccc3c2=O)n(C(C)(C)C)n1,76.85,26.21
CCN(CC)S(=O)(=O)c1cc(C(=O)Nc2cnc(-c3cccc(F)c3)nc2)ccc1OC,55.38,25.4
CC(C)(C)c1cc(NC(=O)c2cc(C3CC3)nn2C(C)(C)C)n(C2CCS(=O)(=O)C2)n1,77.17,36.23
Cc1noc(C)c1NC(=O)c1cc(C2CC2)nc2onc(C(C)C)c12,76.88,25.54
CC(C)(C)c1cc(NC(=O)c2cc(O)nc3ccccc23)n(C2CCS(=O)(=O)C2)n1,66.27,33.15
Cc1cc(C(=O)N(Cc2ccccn2)c2ccc(F)cc2F)c2c(C)nn(C)c2n1,51.09,26.9
Cc1cc(C(=O)N(Cc2ccccn2)c2ccc(Cl)cc2)c2c(C)nn(C)c2n1,50.18,28.53
CC(C(=O)Nc1sc2c(c1C#N)-c1ccccc1CC2)n1cncn1,78.7,24.77
Cc1noc(C)c1CCC(=O)Nc1sc2c(c1C#N)-c1ccccc1CC2,72.27,25.24
N#Cc1c(NC(=O)CSc2nncs2)sc2c1-c1ccccc1CC2,68.88,23.9
COC(=O)c1ccc(C)c(NC(=O)c2nn(-c3ccccc3Cl)c(C)cc2=O)c1,66.29,26.52
O=c1c2c3c(sc2nc2n1CCCCC2=Cc1ccc2c(c1)OCCO2)CCCC3,56.57,29.76
Cc1ccc(-c2cc(C(=O)N(Cc3ccccn3)C(C)C)c3cnn(C(C)C)c3n2)s1,40.3,27.2
CC1CCCCN1CC(=O)Nc1ccc(F)c(NC(=O)c2cnn(C)c2C(F)(F)F)c1,69.48,42.65
CCc1c(C(=O)Nc2cc(NC(=O)CN3CCCCC3C)ccc2F)cnn1C,77.92,25.52
Cc1c(C(=O)Nc2cc(NC(=O)CN3CCCCC3C)ccc2F)cnn1C(C)(C)C,74.84,24.42
CCOC(=O)c1ccn(-c2cccc(NC(=O)C3CCCN3C(=O)C(C)C)c2)n1,75.53,26.74
Cc1c(C=CC(=O)c2ccc(F)cc2F)cc(C#N)n1C,64.11,29.29
COc1ccc(CCNC(=O)c2c(Cl)nc(N(C(C)C)C(C)C)nc2Cl)cc1,63.59,39.26
Cc1cccc(-n2ncc(C(=O)Nc3cc(NC(=O)CN4CCCCC4C)ccc3F)c2C)c1,55.58,25.81
Cc1ccc(-n2ncc(C(=O)Nc3cc(NC(=O)CN4CCCCC4C)ccc3F)c2C)cc1,55.58,25.97
Cc1c(C(=O)Nc2cc(NC(=O)CN3CCCCC3C)ccc2F)cnn1-c1ccccn1,59.64,25.52
Cc1ccccc1-n1ncc(C(=O)Nc2cc(NC(=O)CN3CCCCC3C)ccc2F)c1C,55.58,26.53
Cc1c(NC(=O)c2ccc3ccccc3n2)cccc1-c1nnc2n1CCCCC2,53.99,30.01
Cc1ccccc1-n1ncc(C(=O)Nc2ccc(S(C)(=O)=O)nc2)c1C1CC1,71.51,28.09
CS(=O)(=O)c1ccc(NC(=O)c2cccc(Cn3ccnc3)c2)cn1,75.43,25.35
Cc1sc2nc(C(=Cc3ccc(OCC(=O)O)cc3)C(=O)N3CCCC3)[nH]c(=O)c2c1C,55.44,46.62
Cc1ccc(-c2nc(C)c(C(=O)Nc3ccc(C#N)cn3)s2)c(C)c1,76.71,24.15
Cc1nc(-c2ccccc2)ccc1C(=O)Nc1cc(NC(=O)CN2CCCCC2C)ccc1F,52.62,28.46
Cc1c(C(=O)Nc2cc(NC(=O)CN3CCCCC3C)ccc2F)cnn1-c1ccc(F)cc1,55.86,21.92
CC1CCN(C(=O)Cc2csc(-c3cccnc3)n2)c2cc(C(F)(F)F)ccc2S1,51.59,27.24
Cc1nc2ccccn2c(=O)c1CCN1CCCC1c1ccc2c(c1)OCCO2,68.39,29.97
Cc1c(C(=O)O)sc2nc(C=Cc3cc4ccccc4nc3N3CCCCC3)[nH]c(=O)c12,47.14,28.38
Cc1ccccc1-c1cc(C(=O)NCc2nncn2-c2ccccc2)c2cnn(C(C)C)c2n1,41.05,25.88
CC1CN(c2ccc(NC(=O)C=C(C3CC3)C3CC3)cn2)CC(C)O1,83.44,25.35
Cc1ccc2c(c1)C(NC(=O)c1cnn(CC(C)C)c1C(F)F)CO2,89.64,27.39
Cc1cc(C(=O)NCc2ccnc(OC3CCCC3)c2)c2c(C)noc2n1,74.33,26.88
Cc1nn(C)c2nc(-c3ccccc3)cc(C(=O)NCc3nncn3-c3ccccc3)c12,46.76,26.58
COc1cc2sc(C=Cc3cccc4ccccc34)[n+](CCCS(=O)(=O)[O-])c2c2sccc12,21.54,34.65
Cc1nn(C)c(Cl)c1C(=O)NCc1ccnc(OC2CCCC2)c1,90.13,25.83
O=C(C=c1[nH]c(=O)c(=Cc2sc(N3CCCCC3)nc2-c2cccs2)s1)c1ccco1,45.11,25.4
CC(NC1CCN(C)C1c1ccccc1)C(=O)Nc1ccccc1,88.88,29.5
COc1cc(F)c(C(C)NCCc2c(C)nc3ccccn3c2=O)cc1OC,67.72,30.21
Cc1nc2ccccn2c(=O)c1CCNC(C)c1cccc(-n2cccn2)c1,56.41,33.23
Cc1nn(C)c2nc(C(C)C)cc(C(=O)N(C)C(c3ccccc3)c3ccccn3)c12,47.74,33.91
COc1ccc(-c2nn(-c3ccccc3)cc2C=C2CCCc3c2nc2ccccc2c3C(=O)O)cc1OC,27.04,23.48
Cc1ccccc1-c1cc(C(=O)Nc2nc(-c3ccccc3)ns2)c2cnn(C(C)C)c2n1,36.49,25.21
COc1ccc(-c2nn(-c3ccccc3)cc2C=c2sc(=CC(=O)c3ccc(Cl)cc3)[nH]c2=O)cc1OC,30.65,26.84
Cc1cc(C(=O)N(C)C(c2ccccc2)c2ccccn2)c2c(C)nn(C)c2n1,53.54,25.62
Cc1cc(C(=O)N(C)C(c2ccccc2)c2ccccn2)c2cnn(C(C)C)c2n1,49.28,26.79
O=C(O)c1c2c(nc3ccccc13)C(=Cc1ccc(-c3ccc(S(=O)(=O)Nc4ncccn4)cc3)o1)CCC2,28.27,24.8
O=C(Nc1ccc(Cn2ccccc2=O)cc1)C1CCCN1C(=O)C12CC3CC(CC(C3)C1)C2,73.35,30.18
Cc1cc(C(=O)N(C)C(c2ccccc2)c2ccccn2)c2c(C)nn(C(C)(C)C)c2n1,45.66,29
O=C(C1CC1)N1CCC(C(=O)N2CCCc3cc(F)cc(F)c32)CC1,82.46,29.27
CN(CC(=O)N1CCCc2cc(F)cc(F)c21)C1=NS(=O)(=O)c2ccccc21,76.91,26.75
Cc1cc(F)c2c(c1)CCCN2C(=O)C1CCN(C(=O)C2CC2)CC1,82.72,26.54
CSc1nc2nc(C)c(CC(=O)N3CCCc4cc(C)cc(F)c43)c(C)n2n1,63.16,25.31
Cc1cc(F)c2c(c1)CCCN2C(=O)c1ccc(-n2nc(C)cc2C)nc1,69.24,25.9
Cc1nn(-c2ccccc2)c(N2CCCCC2)c1C=C(c1nc2ccccc2s1)c1nc2ccccc2s1,22.54,27.75
C(=C(c1nc2ccccc2s1)c1nc2ccccc2s1)c1cn(-c2ccccc2)nc1-c1cccnc1,23.62,27.02
N#CC1CN(C(=O)c2cnc3ccc(F)cc3c2)CC12C(=O)Nc1ccccc12,69.68,25.91
N#CC(=Cc1cn(-c2ccccc2)nc1-c1cc2ccccc2o1)c1nc2ccccc2[nH]1,33.83,24.76
Cc1nn(-c2ccccc2)c(C)c1C=C1CC(C(C)(C)C)Cc2c1nc1ccccc1c2C(=O)O,35.79,23.51
Cc1nn(C2CCS(=O)(=O)C2)c(Cl)c1C=Cc1nc2cc(-c3ccccc3)ccc2o1,42.49,25.94
CC1CC(=Cc2cn(-c3ccccc3)nc2-c2cc3ccccc3o2)c2nc3ccccc3c(C(=O)O)c2C1,26.28,25.44
O=C(NC1CCC(N2C(=O)CCC2=O)CC1)c1c[nH]c2ccccc12,84.23,25.96
O=C(O)c1c2c(nc3ccccc13)C(=Cc1ccc(-c3ccc(S(=O)(=O)Nc4ncccn4)cc3)o1)CC2,30.66,26.12
CC(NC(=O)C(C#N)=Cc1cccc(C=C(C#N)C(=O)NC(C)c2ccccc2)c1)c1ccccc1,34.32,35.45
Cn1cnnc1Sc1ccc(C=CC(=O)c2ccc(NC3=NCCCS3)cc2)cc1[N+](=O)[O-],22.44,30.68
CC(C)(C)C1CC(=Cc2ccc3c(c2)OCO3)c2nc3ccccc3c(C(=O)O)c2C1,57.19,26.75
CC(=O)Nc1ccc(C=C2CC(C(C)(C)C)Cc3c2nc2ccccc2c3C(=O)O)cc1,53.29,44.34
CC1CCCCN1Cc1ccc(NC(=O)Cn2ncc3ccccc3c2=O)cc1,72.5,31.96
Cc1ccc(NC(=O)C2CCCN(C(=O)C3(c4cc(C)cc(C)c4)CC3)C2)nc1,85.93,24.78
COc1cc(C=Cc2nc3cc(-c4ccccc4)ccc3o2)ccc1OCc1ccc(Cl)cc1Cl,22.37,27.84
Br.N#CCCn1cc(C=C(C#N)c2nnc3n2CCCCC3)c(-c2ccccc2)n1,52.1,25.19
CCC(C)(C)C1CC(=Cc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)c2nc3ccccc3c(C(=O)O)c2C1,19.83,43.03
CCOC(=O)c1ccc(-c2ccc(C=C3CC(C(C)(C)C)Cc4c3nc3ccccc3c4C(=O)O)o2)cc1,27.99,34.12
COc1cc(C=C(CC(=O)O)c2nc3ccccc3s2)ccc1OCC(=O)N1CC(C)OC(C)C1,49.55,28.87
Cc1nc2nc(C(F)(F)F)nn2c(C)c1CC(=O)Nc1cc(C(C)(C)C)ccc1O,62.52,38.58
O=C(O)CCC(=Cc1ccc(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)o1)c1nc2ccccc2s1,34.6,27.82
CCN1CC(=Cc2cc(C#N)n(C)c2C)c2nc3ccccc3c(C(=O)O)c2C1,73.98,36.94
Cc1ccc(-c2nn(-c3ccccc3)cc2C=C(CCC(=O)O)c2nc3ccccc3s2)cc1C,26.86,27.88
CCOc1cc(C=C2CN(CC)Cc3c2nc2ccccc2c3C(=O)O)ccc1OC(F)F,52.18,28.73
CC1CCc2c(sc3nc(C(C)N4CCCc5ccccc54)[nH]c(=O)c23)C1,70.65,23.82
Cc1nn(-c2ccccc2)c(C)c1NC(=O)CN1CCCc2ccccc21,76.81,24.85
Cc1c(NC(=O)CN2c3ccccc3CC2C)c(=O)n(-c2ccccc2)n1C,76.17,56.72
COC(=O)c1c(NC(=O)CN2CCCCCC2)sc2c1CCC(C)C2.O=C(O)C(=O)O,46.7,22.85
COc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)CN1c2ccccc2CC1C,80.09,29.57
COC(=O)c1sc2nc(CN3c4ccccc4CC3C)[nH]c(=O)c2c1C,71.84,25.9
CC1Cc2ccccc2N1C(C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1)c1ccccc1,49.85,34.78
Cn1c(=O)c2cc(C(=O)N3CCCC3CCc3ccccc3)cnc2n(C)c1=O,67.92,26.73
CC1CN(CC(=O)Nc2ccccc2C(=O)NC2CCCC2)CC(C)O1,84.69,25.76
CC1Cc2ccccc2N1Cc1nc2scc(-c3cccs3)c2c(=O)[nH]1,56.29,25.31
CC1Cc2ccccc2N1CC(=O)Nc1sc2c(c1C#N)CCC2,93.25,24.65
CCOC(=O)c1sc(-c2ccccc2)cc1NC(=O)CNC(C)c1ccccc1,52.14,26.48
CCN1CCN(C(C)C(=O)Nc2ccc(Cc3nc4ccccc4s3)cc2)CC1,67.3,26.34
CCCn1c(N)c(C(=O)CN2c3ccccc3CC2C)c(=O)[nH]c1=O,79.43,26.55
CN1CCN(CC(=O)N2N=C3C(=Cc4ccccc4)CCCC3C2c2ccccc2)CC1,73.74,27.15
CC(C)Cn1ncc(C(=O)NC2CCN(c3ncccc3F)C2)c1C(F)F,83.56,26.9
CC(NC(=O)c1ccccc1NC(=O)CN1CCOCC1)c1ccccc1,82.28,20.77
Cc1nn(-c2ccccc2)c(C)c1NC(=O)CN1c2ccccc2CC1C,76.81,25.49
CC(C(=O)Nc1cccc(S(=O)(=O)N2CCOCC2)c1)N1CCCc2ccccc21,79.01,25.57
CC1Cc2ccccc2N1Cc1nc2scc(-c3ccccc3)c2c(=O)n1CC#N,49.15,28.77
N#Cc1c(NC(=O)CN2CCCc3ccccc32)sc2c1CCC2,93.25,22.33
CCN1CCC2CCC(C1)N2C(=O)c1ccc(OC2CCC2)cc1Cl,81.2,68.18
CC(=O)N1CCc2cccc(NC(=O)c3csc(-c4ccc(C)n4C)n3)c21,75.46,26.74
CC1CN(CC(=O)Nc2sc3c(c2C#N)CCCCC3)CC(C)O1,85.4,25.23
CCOC(=O)c1c(-c2ccc(OC)c(OC)c2)csc1NC(=O)CN1CC(C)OC(C)C1,59.94,27.76
O=c1cc(CNC(c2ccccc2)c2ccccc2)c2ccc(O)cc2o1,52.05,29.24
COCc1nc2n(n1)CC(NC(=O)c1cnn(CC(C)C)c1C(F)F)CC2,79.11,29.2
CCN(C(=O)CN1CCN(Cc2ccc3c(c2)OCO3)CC1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,45.18,27.8
CC1CCCCN1CCC(=O)Nc1sc2c(c1C#N)CCCCC2,83.62,22.71
CC(C)Cn1ncc(C(=O)N(C)c2ccc3c(c2)CCO3)c1C(F)F,82.71,30.4
N#Cc1c(NC(=O)CN2CCN(Cc3ccc4c(c3)OCO4)CC2)sc2c1CCC2,79.51,26.17
NC(=O)c1c(NC(=O)CN2CCN(Cc3ccc4c(c3)OCO4)CC2)sc2c1CCC2,70.85,24.5
COc1ccc(Br)cc1-c1nc(CNC(c2ccccc2)c2ccccc2)cs1,34.02,24.85
CC(C)Cn1ncc(C(=O)NC2COc3c(Cl)cccc32)c1C(F)F,86.64,29.05
CC1CCCCN1CC(=O)Nc1ccccc1C(=O)NC1CCCC1,86.31,25.81
Cc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)CN1CCN(C(=O)c2ccco2)CC1,66.21,27.5
Cc1ccc(NC(=O)c2sc3nc(CN4CCc5ccccc54)[nH]c(=O)c3c2C)c(C)c1,47.72,25.69
CC1CCc2c(sc(NC(=O)CN3CCN(CC=Cc4ccccc4)CC3)c2C#N)C1,74.62,25.44
CC(c1nc2scc(-c3ccccc3)c2c(=O)[nH]1)N1CCc2ccccc21,56.24,27.62
N#Cc1c(NC(=O)CN2CCC(C(N)=O)CC2)sc2c1CCCC2,86.54,24.15
NC(=O)c1c(NC(=O)CN2CCN(c3ncccn3)CC2)sc2c1CCC2,79.07,25.73
O=c1[nH]c(CNC(c2ccccc2)c2ccccc2)nc2sc3c(c12)CCC3,53.51,24.87
CC1CCc2c(sc(NC(=O)CN3CCN(c4ccccn4)CC3)c2C#N)C1,86.18,19.72
N#Cc1c(NC(=O)CN2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)sc2c1CCCCC2,67,25.36
CCOC(=O)c1c(C)[nH]c(C(=O)C(C)N2CC(=O)Nc3ccccc32)c1C,62.46,27.21
O=C1CN(C(=O)CN2CCN(S(=O)(=O)c3ccc4c(c3)OCCO4)CC2)c2ccccc2N1,69.96,26.69
CN(Cc1cc(=O)n2c(-c3ccccc3)csc2n1)C(c1ccccc1)c1ccccc1,34.48,27.14
N#Cc1c(NC(=O)CN2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)sc2c1CCCCC2,64.47,27
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N1CCN(CC(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)CC1,36.32,28.28
CC1CCc2c(sc(NC(=O)CN3CCN(S(=O)(=O)c4ccccc4[N+](=O)[O-])CC3)c2C#N)C1,47.25,24.96
COc1cc2nc(CN(C)C(c3ccccc3)c3ccccc3)[nH]c(=O)c2cc1OC,49.09,34.29
Cc1ccc(C)c(S(=O)(=O)N2CCN(CC(=O)Nc3sc4c(c3C#N)CCC4)CC2)c1,74.36,26.63
N#Cc1c(NC(=O)CN2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2)sc2c1CCC2,60.53,24.7
N#Cc1c(NC(=O)CN2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2)sc2c1CCCC2,58.51,24.79
COC(=O)C1CCN(CC(=O)N2N=C(c3ccc4ccccc4c3)CC2c2ccc(OC)cc2)CC1,48.39,27.91
Cn1c(-c2ccccc2)c(C(=O)CN2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)c2ccccc21,35.52,27.81
CC1CCc2c(sc(NC(=O)CN3CCN(S(=O)(=O)c4ccc5c(c4)OCCO5)CC3)c2C#N)C1,64.97,24.63
